WY_adj,StormDate,DayofFF,AfterFirstFlush,stratum,StormDOWY_adj,discharge_tf_Δ,sp_cond_Δ,turbidity_Δ,velocity_tf_Δ,water_temp_Δ
1993,1993-01-14,1992-12-11,TRUE,Confluence,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,North and South Forks Mokelumne River,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,Out of Bounds,136,NA,NA,NA,NA,1.5666666666666682
1993,1993-01-14,1992-12-11,TRUE,Out of Bounds,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,Sacramento River Mainstem,136,NA,NA,NA,NA,0.5
1993,1993-01-14,1992-12-11,TRUE,Sacramento River Mainstem,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,South Delta,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,South Delta,136,192.22222222222217,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,Suisun and Honker Bays,136,NA,NA,NA,NA,NA
1993,1993-01-14,1992-12-11,TRUE,NA,136,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,Cache Slough and Liberty Island,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,Confluence,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,North and South Forks Mokelumne River,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,Out of Bounds,139,NA,NA,NA,NA,0.29999999999999893
1993,1993-01-17,1992-12-11,TRUE,Out of Bounds,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,Sacramento River Mainstem,139,NA,NA,NA,NA,0.5
1993,1993-01-17,1992-12-11,TRUE,Sacramento River Mainstem,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,South Delta,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,South Delta,139,142.22222222222217,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,Suisun and Honker Bays,139,NA,NA,NA,NA,NA
1993,1993-01-17,1992-12-11,TRUE,NA,139,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Cache Slough and Liberty Island,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Confluence,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,North and South Forks Mokelumne River,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Out of Bounds,143,NA,NA,NA,NA,0.8666666666666671
1993,1993-01-21,1992-12-11,TRUE,Out of Bounds,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Sacramento River Mainstem,143,NA,NA,NA,NA,1.166666666666666
1993,1993-01-21,1992-12-11,TRUE,Sacramento River Mainstem,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Sacramento River Mainstem,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,South Delta,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,South Delta,143,-65.55555555555566,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,Suisun and Honker Bays,143,NA,NA,NA,NA,NA
1993,1993-01-21,1992-12-11,TRUE,NA,143,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Cache Slough and Liberty Island,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Confluence,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,North and South Forks Mokelumne River,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Out of Bounds,162,NA,NA,NA,NA,0.0666666666666682
1993,1993-02-09,1992-12-11,TRUE,Out of Bounds,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Sacramento River Mainstem,162,NA,NA,NA,NA,0.33333333333333215
1993,1993-02-09,1992-12-11,TRUE,Sacramento River Mainstem,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Sacramento River Mainstem,162,5863.333333333334,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,South Delta,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,South Delta,162,-1703.3333333333335,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,Suisun and Honker Bays,162,NA,NA,NA,NA,NA
1993,1993-02-09,1992-12-11,TRUE,NA,162,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Cache Slough and Liberty Island,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Confluence,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,North and South Forks Mokelumne River,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Out of Bounds,172,NA,NA,NA,NA,-0.03333333333333499
1993,1993-02-19,1992-12-11,TRUE,Out of Bounds,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Sacramento River Mainstem,172,NA,NA,NA,NA,-0.33333333333333215
1993,1993-02-19,1992-12-11,TRUE,Sacramento River Mainstem,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Sacramento River Mainstem,172,3100,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,South Delta,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,South Delta,172,693.3333333333339,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,Suisun and Honker Bays,172,NA,NA,NA,NA,NA
1993,1993-02-19,1992-12-11,TRUE,NA,172,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Cache Slough and Liberty Island,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Confluence,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,North and South Forks Mokelumne River,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Out of Bounds,199,NA,NA,NA,NA,0.16666666666666785
1993,1993-03-18,1992-12-11,TRUE,Out of Bounds,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Sacramento River Mainstem,199,NA,NA,NA,NA,-1.333333333333334
1993,1993-03-18,1992-12-11,TRUE,Sacramento River Mainstem,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Sacramento River Mainstem,199,8333.333333333334,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,South Delta,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,South Delta,199,52.22222222222217,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,Suisun and Honker Bays,199,NA,NA,NA,NA,NA
1993,1993-03-18,1992-12-11,TRUE,NA,199,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Cache Slough and Liberty Island,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Confluence,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,North and South Forks Mokelumne River,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Out of Bounds,204,NA,NA,NA,NA,-1.8000000000000007
1993,1993-03-23,1992-12-11,TRUE,Out of Bounds,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Sacramento River Mainstem,204,NA,NA,NA,NA,-0.16666666666666785
1993,1993-03-23,1992-12-11,TRUE,Sacramento River Mainstem,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Sacramento River Mainstem,204,3166.6666666666642,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,South Delta,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,South Delta,204,70,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,Suisun and Honker Bays,204,NA,NA,NA,NA,NA
1993,1993-03-23,1992-12-11,TRUE,NA,204,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,Cache Slough and Liberty Island,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,Confluence,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,North and South Forks Mokelumne River,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,Out of Bounds,276,NA,NA,NA,NA,-0.93333333333333
1993,1993-06-03,1992-12-11,TRUE,Out of Bounds,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,Sacramento River Deep Water Ship Channel,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,Sacramento River Mainstem,276,NA,NA,NA,NA,-0.6666666666666643
1993,1993-06-03,1992-12-11,TRUE,Sacramento River Mainstem,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,San Pablo Bay and Carquinez Strait,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,South Delta,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,South Delta,276,-8.888888888888914,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,Suisun Marsh and Montezuma Slough,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,Suisun and Honker Bays,276,NA,NA,NA,NA,NA
1993,1993-06-03,1992-12-11,TRUE,NA,276,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Cache Slough and Liberty Island,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Confluence,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,North and South Forks Mokelumne River,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Out of Bounds,162,NA,NA,NA,NA,-0.033333333333333215
1994,1994-02-09,1994-02-09,FALSE,Out of Bounds,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Sacramento River Deep Water Ship Channel,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Sacramento River Mainstem,162,NA,NA,NA,NA,0.16666666666666607
1994,1994-02-09,1994-02-09,FALSE,Sacramento River Mainstem,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Sacramento River Mainstem,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,San Pablo Bay and Carquinez Strait,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,South Delta,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,South Delta,162,426.66666666666697,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Suisun Marsh and Montezuma Slough,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,Suisun and Honker Bays,162,NA,NA,NA,NA,NA
1994,1994-02-09,1994-02-09,FALSE,NA,162,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Cache Slough and Liberty Island,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Confluence,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Confluence,96,6246.666666666667,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,North and South Forks Mokelumne River,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Out of Bounds,96,NA,NA,NA,NA,0.6666666666666679
1995,1994-12-05,1994-12-05,FALSE,Out of Bounds,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Sacramento River Deep Water Ship Channel,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Sacramento River Mainstem,96,NA,NA,NA,NA,0
1995,1994-12-05,1994-12-05,FALSE,Sacramento River Mainstem,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Sacramento River Mainstem,96,5160,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,San Pablo Bay and Carquinez Strait,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,South Delta,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,South Delta,96,174.66666666666663,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Suisun Marsh and Montezuma Slough,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,Suisun and Honker Bays,96,NA,NA,NA,NA,NA
1995,1994-12-05,1994-12-05,FALSE,NA,96,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Cache Slough and Liberty Island,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Confluence,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Confluence,128,1253.333333333333,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,North and South Forks Mokelumne River,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Out of Bounds,128,NA,NA,NA,NA,0.5
1995,1995-01-06,1994-12-05,TRUE,Out of Bounds,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Sacramento River Mainstem,128,NA,NA,NA,NA,1.0000000000000009
1995,1995-01-06,1994-12-05,TRUE,Sacramento River Mainstem,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Sacramento River Mainstem,128,6556.666666666667,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,South Delta,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,South Delta,128,15.555555555555657,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,Suisun and Honker Bays,128,NA,NA,NA,NA,NA
1995,1995-01-06,1994-12-05,TRUE,NA,128,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Cache Slough and Liberty Island,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Confluence,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Confluence,131,8940,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,North and South Forks Mokelumne River,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Out of Bounds,131,NA,NA,NA,NA,2
1995,1995-01-09,1994-12-05,TRUE,Out of Bounds,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Sacramento River Mainstem,131,NA,NA,NA,NA,1.5
1995,1995-01-09,1994-12-05,TRUE,Sacramento River Mainstem,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Sacramento River Mainstem,131,12900,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,South Delta,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,South Delta,131,-5.555555555555657,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,Suisun and Honker Bays,131,NA,NA,NA,NA,NA
1995,1995-01-09,1994-12-05,TRUE,NA,131,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Cache Slough and Liberty Island,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Confluence,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Confluence,148,10800,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,North and South Forks Mokelumne River,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Out of Bounds,148,NA,NA,NA,NA,0.5
1995,1995-01-26,1994-12-05,TRUE,Out of Bounds,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Sacramento River Mainstem,148,NA,NA,NA,NA,0.16666666666666607
1995,1995-01-26,1994-12-05,TRUE,Sacramento River Mainstem,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Sacramento River Mainstem,148,2900,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,South Delta,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,South Delta,148,820,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,Suisun and Honker Bays,148,NA,NA,NA,NA,NA
1995,1995-01-26,1994-12-05,TRUE,NA,148,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Cache Slough and Liberty Island,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Confluence,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Confluence,156,-6900,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,North and South Forks Mokelumne River,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Out of Bounds,156,NA,NA,NA,NA,-0.5
1995,1995-02-03,1994-12-05,TRUE,Out of Bounds,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Sacramento River Mainstem,156,NA,NA,NA,NA,0.16666666666666607
1995,1995-02-03,1994-12-05,TRUE,Sacramento River Mainstem,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Sacramento River Mainstem,156,333.3333333333321,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,South Delta,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,South Delta,156,-694.4444444444443,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,Suisun and Honker Bays,156,NA,NA,NA,NA,NA
1995,1995-02-03,1994-12-05,TRUE,NA,156,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Cache Slough and Liberty Island,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Confluence,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Confluence,185,4040,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,North and South Forks Mokelumne River,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Out of Bounds,185,NA,NA,NA,NA,0
1995,1995-03-04,1994-12-05,TRUE,Out of Bounds,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Sacramento River Mainstem,185,NA,NA,NA,NA,-0.6666666666666661
1995,1995-03-04,1994-12-05,TRUE,Sacramento River Mainstem,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Sacramento River Mainstem,185,5966.666666666668,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,South Delta,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,South Delta,185,431.1111111111113,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,Suisun and Honker Bays,185,NA,NA,NA,NA,NA
1995,1995-03-04,1994-12-05,TRUE,NA,185,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Cache Slough and Liberty Island,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Confluence,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Confluence,190,12006.666666666668,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,North and South Forks Mokelumne River,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Out of Bounds,190,NA,NA,NA,NA,0
1995,1995-03-09,1994-12-05,TRUE,Out of Bounds,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Sacramento River Mainstem,190,NA,NA,NA,NA,-0.16666666666666607
1995,1995-03-09,1994-12-05,TRUE,Sacramento River Mainstem,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Sacramento River Mainstem,190,8733.333333333332,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,South Delta,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,South Delta,190,1843.7777777777778,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,Suisun and Honker Bays,190,NA,NA,NA,NA,NA
1995,1995-03-09,1994-12-05,TRUE,NA,190,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Cache Slough and Liberty Island,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Confluence,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Confluence,204,13766.666666666664,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,North and South Forks Mokelumne River,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Out of Bounds,204,NA,NA,NA,NA,-1.333333333333334
1995,1995-03-23,1994-12-05,TRUE,Out of Bounds,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Sacramento River Mainstem,204,NA,NA,NA,NA,-1.1666666666666679
1995,1995-03-23,1994-12-05,TRUE,Sacramento River Mainstem,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Sacramento River Mainstem,204,1033.3333333333321,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,South Delta,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,South Delta,204,490,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,Suisun and Honker Bays,204,NA,NA,NA,NA,NA
1995,1995-03-23,1994-12-05,TRUE,NA,204,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Cache Slough and Liberty Island,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Confluence,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,North and South Forks Mokelumne River,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Out of Bounds,223,NA,NA,NA,NA,0.3333333333333339
1995,1995-04-11,1994-12-05,TRUE,Out of Bounds,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Sacramento River Deep Water Ship Channel,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Sacramento River Mainstem,223,NA,NA,NA,NA,0.16666666666666785
1995,1995-04-11,1994-12-05,TRUE,Sacramento River Mainstem,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Sacramento River Mainstem,223,2266.666666666668,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,San Pablo Bay and Carquinez Strait,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,South Delta,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,South Delta,223,-818.8888888888882,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Suisun Marsh and Montezuma Slough,223,NA,NA,NA,NA,NA
1995,1995-04-11,1994-12-05,TRUE,Suisun and Honker Bays,223,NA,NA,NA,NA,NA
